,machine_id,mem_util_percent,label
2018-01-01 11:35:00,m_1935,84.66666666666667,Normal
2018-01-01 11:40:00,m_1935,84.4,Normal
2018-01-01 11:45:00,m_1935,85.66666666666667,Normal
2018-01-01 11:50:00,m_1935,84.0,Normal
2018-01-01 11:55:00,m_1935,85.5,Normal
2018-01-01 12:00:00,m_1935,85.5,Normal
2018-01-01 12:05:00,m_1935,85.33333333333333,Normal
2018-01-01 12:10:00,m_1935,88.0,Normal
2018-01-01 12:15:00,m_1935,86.66666666666669,Normal
2018-01-01 12:25:00,m_1935,86.66666666666669,Normal
2018-01-01 12:30:00,m_1935,88.0,Normal
2018-01-01 12:35:00,m_1935,86.0,Normal
2018-01-01 12:40:00,m_1935,89.66666666666669,Normal
2018-01-01 12:45:00,m_1935,87.5,Normal
2018-01-01 12:50:00,m_1935,90.25,Normal
2018-01-01 12:55:00,m_1935,87.0,Normal
2018-01-01 13:00:00,m_1935,87.5,Normal
2018-01-01 13:05:00,m_1935,89.6,Normal
2018-01-01 13:10:00,m_1935,91.75,Normal
2018-01-01 13:15:00,m_1935,88.85714285714286,Normal
2018-01-01 13:20:00,m_1935,88.5,Normal
2018-01-01 13:25:00,m_1935,89.25,Normal
2018-01-01 13:30:00,m_1935,88.33333333333331,Normal
2018-01-01 13:35:00,m_1935,84.57142857142857,Normal
2018-01-01 13:40:00,m_1935,84.0,Normal
2018-01-01 13:45:00,m_1935,85.8,Normal
2018-01-01 13:50:00,m_1935,88.5,Normal
2018-01-01 16:05:00,m_1935,90.0,Normal
2018-01-01 16:10:00,m_1935,93.0,Normal
2018-01-01 16:15:00,m_1935,92.25,Normal
2018-01-01 16:20:00,m_1935,88.33333333333331,Normal
2018-01-01 17:00:00,m_1935,88.0,Normal
2018-01-01 17:05:00,m_1935,87.33333333333331,Normal
2018-01-01 17:15:00,m_1935,89.0,Normal
2018-01-01 17:20:00,m_1935,90.0,Normal
2018-01-01 17:25:00,m_1935,88.0909090909091,Normal
2018-01-01 17:30:00,m_1935,87.5,Normal
2018-01-01 17:35:00,m_1935,89.0,Normal
2018-01-01 17:40:00,m_1935,91.5,Normal
2018-01-01 17:45:00,m_1935,90.66666666666669,Normal
2018-01-01 17:50:00,m_1935,91.2,Normal
2018-01-01 17:55:00,m_1935,92.0,Normal
2018-01-01 18:50:00,m_1935,89.25,Normal
2018-01-01 18:55:00,m_1935,90.33333333333331,Normal
2018-01-01 19:00:00,m_1935,90.0,Normal
2018-01-01 19:05:00,m_1935,90.0,Normal
2018-01-01 19:10:00,m_1935,90.85714285714286,Normal
2018-01-01 19:15:00,m_1935,90.75,Normal
2018-01-01 19:20:00,m_1935,91.8,Normal
2018-01-01 19:25:00,m_1935,90.5,Normal
2018-01-01 19:30:00,m_1935,91.33333333333331,Normal
2018-01-01 19:35:00,m_1935,91.66666666666669,Normal
2018-01-01 19:40:00,m_1935,92.83333333333331,Normal
2018-01-01 19:45:00,m_1935,92.0,Normal
2018-01-01 19:50:00,m_1935,90.75,Normal
2018-01-01 19:55:00,m_1935,93.16666666666669,Normal
2018-01-01 20:00:00,m_1935,91.75,Normal
2018-01-01 20:05:00,m_1935,92.5,Normal
2018-01-01 22:10:00,m_1935,95.0,Normal
2018-01-01 22:15:00,m_1935,90.25,Normal
2018-01-01 22:20:00,m_1935,89.5,Normal
2018-01-01 22:25:00,m_1935,89.8,Normal
2018-01-01 22:35:00,m_1935,88.5,Normal
2018-01-01 22:40:00,m_1935,88.0,Normal
2018-01-01 22:45:00,m_1935,88.8,Normal
2018-01-01 22:50:00,m_1935,89.0,Normal
2018-01-01 22:55:00,m_1935,94.5,Normal
2018-01-01 23:00:00,m_1935,93.0,Normal
2018-01-01 23:05:00,m_1935,90.75,Normal
2018-01-01 23:10:00,m_1935,89.0,Normal
2018-01-01 23:15:00,m_1935,91.0,Normal
2018-01-01 23:20:00,m_1935,89.0,Normal
2018-01-01 23:25:00,m_1935,89.25,Normal
2018-01-01 23:30:00,m_1935,89.0,Normal
2018-01-01 23:35:00,m_1935,89.5,Normal
2018-01-01 23:40:00,m_1935,89.0,Normal
2018-01-01 23:45:00,m_1935,92.0,Normal
2018-01-01 23:50:00,m_1935,90.5,Normal
2018-01-01 23:55:00,m_1935,91.6,Normal
2018-01-02 00:00:00,m_1935,92.85714285714286,Normal
2018-01-02 00:05:00,m_1935,95.0,Normal
2018-01-02 00:10:00,m_1935,87.0,Normal
2018-01-02 00:15:00,m_1935,86.66666666666669,Normal
2018-01-02 00:20:00,m_1935,89.33333333333331,Normal
2018-01-02 00:25:00,m_1935,92.0,Normal
2018-01-02 00:30:00,m_1935,88.0,Normal
2018-01-02 00:35:00,m_1935,88.33333333333331,Normal
2018-01-02 00:40:00,m_1935,88.5,Normal
2018-01-02 00:45:00,m_1935,88.0,Normal
2018-01-02 00:50:00,m_1935,87.0,Normal
2018-01-02 00:55:00,m_1935,86.0,Normal
2018-01-02 01:00:00,m_1935,94.25,Normal
2018-01-02 01:10:00,m_1935,85.125,Normal
2018-01-02 01:15:00,m_1935,88.85714285714286,Normal
2018-01-02 01:20:00,m_1935,89.33333333333331,Normal
2018-01-02 01:30:00,m_1935,89.0,Normal
2018-01-02 01:35:00,m_1935,91.25,Normal
2018-01-02 01:40:00,m_1935,94.5,Normal
2018-01-02 01:45:00,m_1935,91.0,Normal
2018-01-02 01:50:00,m_1935,90.8,Normal
2018-01-02 01:55:00,m_1935,89.0,Normal
2018-01-02 02:00:00,m_1935,87.33333333333331,Normal
2018-01-02 02:05:00,m_1935,86.33333333333331,Normal
2018-01-02 02:10:00,m_1935,87.0,Normal
2018-01-02 02:15:00,m_1935,88.0,Normal
2018-01-02 02:20:00,m_1935,89.5,Normal
2018-01-02 02:25:00,m_1935,89.2,Normal
2018-01-02 02:30:00,m_1935,92.25,Normal
2018-01-02 02:35:00,m_1935,88.0,Normal
2018-01-02 02:45:00,m_1935,88.0,Normal
2018-01-02 02:50:00,m_1935,86.0,Normal
2018-01-02 02:55:00,m_1935,87.6,Normal
2018-01-02 03:00:00,m_1935,89.5,Normal
2018-01-02 03:05:00,m_1935,90.5,Normal
2018-01-02 03:10:00,m_1935,92.0,Normal
2018-01-02 03:15:00,m_1935,89.5,Normal
2018-01-02 03:20:00,m_1935,88.0,Normal
2018-01-02 03:25:00,m_1935,94.66666666666669,Normal
2018-01-02 03:30:00,m_1935,89.25,Normal
2018-01-02 03:35:00,m_1935,82.0,Normal
2018-01-02 03:40:00,m_1935,82.0,Normal
2018-01-02 03:45:00,m_1935,82.2,Normal
2018-01-02 03:50:00,m_1935,79.0,Normal
2018-01-02 04:00:00,m_1935,81.5,Normal
2018-01-02 04:05:00,m_1935,83.0,Normal
2018-01-02 04:10:00,m_1935,82.75,Normal
2018-01-02 04:15:00,m_1935,84.0,Normal
2018-01-02 04:50:00,m_1935,83.0,Normal
2018-01-02 04:55:00,m_1935,83.5,Normal
2018-01-02 05:00:00,m_1935,85.0,Normal
2018-01-02 05:05:00,m_1935,89.5,Normal
2018-01-02 05:10:00,m_1935,87.5,Normal
2018-01-02 05:15:00,m_1935,87.5,Normal
2018-01-02 05:20:00,m_1935,89.5,Normal
2018-01-02 05:25:00,m_1935,85.66666666666667,Normal
2018-01-02 05:30:00,m_1935,87.66666666666669,Normal
2018-01-02 05:35:00,m_1935,89.0,Normal
2018-01-02 05:40:00,m_1935,94.5,Normal
2018-01-02 05:45:00,m_1935,93.5,Normal
2018-01-02 05:50:00,m_1935,92.75,Normal
2018-01-02 05:55:00,m_1935,87.25,Normal
2018-01-02 06:00:00,m_1935,89.75,Normal
2018-01-02 06:05:00,m_1935,93.0,Normal
2018-01-02 06:10:00,m_1935,91.0,Normal
2018-01-02 06:15:00,m_1935,88.66666666666669,Normal
2018-01-02 06:20:00,m_1935,86.0,Normal
2018-01-02 06:25:00,m_1935,88.66666666666669,Normal
2018-01-02 06:35:00,m_1935,88.33333333333331,Normal
2018-01-02 06:40:00,m_1935,90.0,Normal
2018-01-02 06:45:00,m_1935,90.0,Normal
2018-01-02 06:50:00,m_1935,93.6,Normal
2018-01-02 06:55:00,m_1935,92.0,Normal
2018-01-02 07:00:00,m_1935,93.0,Normal
2018-01-02 07:05:00,m_1935,94.75,Normal
2018-01-02 07:10:00,m_1935,90.0,Normal
2018-01-02 07:15:00,m_1935,88.0,Normal
2018-01-02 07:20:00,m_1935,88.33333333333331,Normal
2018-01-02 07:25:00,m_1935,86.5,Normal
2018-01-02 07:30:00,m_1935,88.0,Normal
2018-01-02 07:35:00,m_1935,94.0,Normal
2018-01-02 07:40:00,m_1935,93.6,Normal
2018-01-02 07:45:00,m_1935,85.66666666666667,Normal
2018-01-02 07:50:00,m_1935,88.0,Normal
2018-01-02 07:55:00,m_1935,90.6,Normal
2018-01-02 08:05:00,m_1935,89.4,Normal
2018-01-02 08:10:00,m_1935,86.66666666666669,Normal
2018-01-02 08:20:00,m_1935,91.0,Normal
2018-01-02 08:25:00,m_1935,90.5,Normal
2018-01-02 08:30:00,m_1935,89.5,Normal
2018-01-02 08:35:00,m_1935,90.66666666666669,Normal
2018-01-02 08:40:00,m_1935,89.25,Normal
2018-01-02 08:45:00,m_1935,87.5,Normal
2018-01-02 08:50:00,m_1935,86.0,Normal
2018-01-02 08:55:00,m_1935,89.33333333333331,Normal
2018-01-02 09:00:00,m_1935,89.66666666666669,Normal
2018-01-02 09:05:00,m_1935,93.0,Normal
2018-01-02 09:10:00,m_1935,89.75,Normal
2018-01-02 09:15:00,m_1935,88.5,Normal
2018-01-02 09:20:00,m_1935,87.0,Normal
2018-01-02 09:25:00,m_1935,84.5,Normal
2018-01-02 09:30:00,m_1935,87.66666666666669,Normal
2018-01-02 09:35:00,m_1935,87.75,Normal
2018-01-02 09:45:00,m_1935,88.25,Normal
2018-01-02 09:50:00,m_1935,87.5,Normal
2018-01-02 09:55:00,m_1935,88.4,Normal
2018-01-02 10:00:00,m_1935,89.5,Normal
2018-01-02 10:05:00,m_1935,89.66666666666669,Normal
2018-01-02 10:10:00,m_1935,89.4,Normal
2018-01-02 10:15:00,m_1935,89.0,Normal
2018-01-02 10:20:00,m_1935,89.0,Normal
2018-01-02 10:25:00,m_1935,89.66666666666669,Normal
2018-01-02 10:30:00,m_1935,89.0,Normal
2018-01-02 10:35:00,m_1935,89.25,Normal
2018-01-02 10:40:00,m_1935,89.2,Normal
2018-01-02 10:45:00,m_1935,90.5,Normal
2018-01-02 10:50:00,m_1935,90.5,Normal
2018-01-02 10:55:00,m_1935,89.8,Normal
2018-01-02 11:00:00,m_1935,92.0,Normal
2018-01-02 11:05:00,m_1935,93.0,Normal
2018-01-02 11:10:00,m_1935,93.5,Normal
2018-01-02 11:15:00,m_1935,92.5,Normal
2018-01-02 11:20:00,m_1935,93.0,Normal
2018-01-02 11:25:00,m_1935,95.83333333333331,Normal
2018-01-02 11:30:00,m_1935,93.0,Normal
2018-01-02 11:35:00,m_1935,94.33333333333331,Normal
2018-01-02 11:40:00,m_1935,93.5,Normal
2018-01-02 11:45:00,m_1935,94.33333333333331,Normal
2018-01-02 11:50:00,m_1935,90.0,Normal
2018-01-02 11:55:00,m_1935,91.0,Normal
2018-01-02 12:00:00,m_1935,96.4,Normal
2018-01-02 12:05:00,m_1935,91.0,Normal
2018-01-02 12:10:00,m_1935,88.66666666666669,Normal
2018-01-02 12:15:00,m_1935,87.5,Normal
2018-01-02 12:20:00,m_1935,86.4,Normal
2018-01-02 12:25:00,m_1935,87.8,Normal
2018-01-02 12:30:00,m_1935,89.0,Normal
2018-01-02 12:35:00,m_1935,90.33333333333331,Normal
2018-01-02 12:40:00,m_1935,89.14285714285714,Normal
2018-01-02 12:45:00,m_1935,90.83333333333331,Normal
2018-01-02 12:50:00,m_1935,88.0,Normal
2018-01-02 12:55:00,m_1935,88.33333333333331,Normal
2018-01-02 13:00:00,m_1935,88.4,Normal
2018-01-02 13:10:00,m_1935,92.0,Normal
2018-01-02 13:15:00,m_1935,95.25,Normal
2018-01-02 13:20:00,m_1935,91.66666666666669,Normal
2018-01-02 13:25:00,m_1935,90.66666666666669,Normal
2018-01-02 13:30:00,m_1935,89.33333333333331,Normal
2018-01-02 13:35:00,m_1935,92.2,Normal
2018-01-02 13:40:00,m_1935,93.25,Normal
2018-01-02 13:45:00,m_1935,93.0,Normal
2018-01-02 13:50:00,m_1935,93.0,Normal
2018-01-02 13:55:00,m_1935,93.83333333333331,Normal
2018-01-02 14:00:00,m_1935,95.0,Normal
2018-01-02 14:05:00,m_1935,90.0,Normal
2018-01-02 14:10:00,m_1935,90.5,Normal
2018-01-02 14:15:00,m_1935,88.0,Normal
2018-01-02 20:40:00,m_1935,95.75,Normal
2018-01-02 20:45:00,m_1935,95.16666666666669,Normal
2018-01-02 20:50:00,m_1935,93.0,Normal
2018-01-02 20:55:00,m_1935,88.75,Normal
2018-01-02 21:00:00,m_1935,91.33333333333331,Normal
2018-01-02 21:05:00,m_1935,91.66666666666669,Normal
2018-01-02 21:10:00,m_1935,92.66666666666669,Normal
2018-01-02 21:15:00,m_1935,95.2,Normal
2018-01-02 21:20:00,m_1935,92.33333333333331,Normal
2018-01-02 21:25:00,m_1935,89.5,Normal
2018-01-02 21:35:00,m_1935,91.0,Normal
2018-01-02 21:40:00,m_1935,88.0,Normal
2018-01-02 21:45:00,m_1935,88.66666666666669,Normal
2018-01-02 21:50:00,m_1935,90.0,Normal
2018-01-02 21:55:00,m_1935,90.33333333333331,Normal
2018-01-02 22:00:00,m_1935,93.2,Normal
2018-01-02 22:05:00,m_1935,92.5,Normal
2018-01-02 22:10:00,m_1935,92.4,Normal
2018-01-02 22:15:00,m_1935,92.0,Normal
2018-01-02 22:25:00,m_1935,92.2,Normal
2018-01-02 22:30:00,m_1935,94.0,Normal
2018-01-02 22:35:00,m_1935,95.0,Normal
2018-01-02 22:40:00,m_1935,96.25,Normal
2018-01-02 22:45:00,m_1935,94.4,Normal
2018-01-02 22:50:00,m_1935,97.0,Normal
2018-01-02 22:55:00,m_1935,91.0,Normal
2018-01-02 23:00:00,m_1935,93.83333333333331,Normal
2018-01-02 23:05:00,m_1935,97.5,Normal
2018-01-02 23:10:00,m_1935,93.0,Normal
2018-01-02 23:15:00,m_1935,93.5,Normal
2018-01-02 23:20:00,m_1935,93.0,Normal
2018-01-02 23:25:00,m_1935,95.0,Normal
2018-01-02 23:30:00,m_1935,95.0,Normal
2018-01-02 23:35:00,m_1935,93.0,Normal
2018-01-02 23:40:00,m_1935,90.75,Normal
2018-01-02 23:45:00,m_1935,89.5,Normal
2018-01-02 23:50:00,m_1935,90.0,Normal
2018-01-02 23:55:00,m_1935,92.66666666666669,Normal
2018-01-03 00:00:00,m_1935,94.0,Normal
2018-01-03 00:05:00,m_1935,92.33333333333331,Normal
2018-01-03 00:10:00,m_1935,92.8,Normal
2018-01-03 00:15:00,m_1935,93.0,Normal
2018-01-03 00:20:00,m_1935,96.5,Normal
2018-01-03 00:25:00,m_1935,93.33333333333331,Normal
2018-01-03 00:30:00,m_1935,95.25,Normal
2018-01-03 00:35:00,m_1935,91.0,Normal
2018-01-03 00:40:00,m_1935,92.0,Normal
2018-01-03 00:45:00,m_1935,93.0,Normal
2018-01-03 00:50:00,m_1935,90.33333333333331,Normal
2018-01-03 00:55:00,m_1935,92.0,Normal
2018-01-03 01:00:00,m_1935,95.71428571428572,Normal
2018-01-03 01:05:00,m_1935,94.4,Normal
2018-01-03 01:10:00,m_1935,89.0,Normal
2018-01-03 01:15:00,m_1935,90.5,Normal
2018-01-03 01:20:00,m_1935,97.0,Normal
2018-01-03 01:25:00,m_1935,93.66666666666669,Normal
2018-01-03 01:30:00,m_1935,91.5,Normal
2018-01-03 01:35:00,m_1935,92.0,Normal
2018-01-03 01:40:00,m_1935,92.0,Normal
2018-01-03 01:45:00,m_1935,92.0,Normal
2018-01-03 01:50:00,m_1935,91.25,Normal
2018-01-03 01:55:00,m_1935,92.0,Normal
2018-01-03 02:00:00,m_1935,93.0,Normal
2018-01-03 02:05:00,m_1935,95.0,Normal
2018-01-03 02:10:00,m_1935,95.0,Normal
2018-01-03 02:15:00,m_1935,92.5,Normal
2018-01-03 02:20:00,m_1935,91.25,Normal
2018-01-03 02:25:00,m_1935,91.625,Normal
2018-01-03 02:30:00,m_1935,91.5,Normal
2018-01-03 02:35:00,m_1935,91.0,Normal
2018-01-03 02:40:00,m_1935,91.66666666666669,Normal
2018-01-03 02:45:00,m_1935,89.5,Normal
2018-01-03 02:50:00,m_1935,90.5,Normal
2018-01-03 02:55:00,m_1935,92.6,Normal
2018-01-03 03:00:00,m_1935,96.0,Normal
2018-01-03 03:05:00,m_1935,93.33333333333331,Normal
2018-01-03 03:10:00,m_1935,89.2,Normal
2018-01-03 03:15:00,m_1935,90.85714285714286,Normal
2018-01-03 03:20:00,m_1935,89.0,Normal
2018-01-03 03:25:00,m_1935,88.75,Normal
2018-01-03 03:30:00,m_1935,91.0,Normal
2018-01-03 03:35:00,m_1935,91.66666666666669,Normal
2018-01-03 03:40:00,m_1935,90.6,Normal
2018-01-03 03:45:00,m_1935,88.0,Normal
2018-01-03 03:50:00,m_1935,90.33333333333331,Normal
2018-01-03 03:55:00,m_1935,90.0,Normal
2018-01-03 04:00:00,m_1935,92.66666666666669,Normal
2018-01-03 04:05:00,m_1935,91.0,Normal
2018-01-03 04:10:00,m_1935,95.0,Normal
2018-01-03 04:15:00,m_1935,94.25,Normal
2018-01-03 04:20:00,m_1935,92.66666666666669,Normal
2018-01-03 04:25:00,m_1935,94.2,Normal
2018-01-03 04:30:00,m_1935,92.0,Normal
2018-01-03 04:35:00,m_1935,92.5,Normal
2018-01-03 04:40:00,m_1935,95.75,Normal
2018-01-03 04:45:00,m_1935,91.66666666666669,Normal
2018-01-03 04:50:00,m_1935,86.66666666666669,Normal
2018-01-03 04:55:00,m_1935,85.0,Normal
2018-01-03 05:00:00,m_1935,88.0,Normal
2018-01-03 05:05:00,m_1935,88.5,Normal
2018-01-03 05:10:00,m_1935,87.66666666666669,Normal
2018-01-03 05:15:00,m_1935,86.33333333333331,Normal
2018-01-03 05:20:00,m_1935,85.0,Normal
2018-01-03 05:25:00,m_1935,89.33333333333331,Normal
2018-01-03 05:35:00,m_1935,90.0,Normal
2018-01-03 05:40:00,m_1935,89.33333333333331,Normal
2018-01-03 05:45:00,m_1935,89.6,Normal
2018-01-03 05:50:00,m_1935,90.0,Normal
2018-01-03 05:55:00,m_1935,92.5,Normal
2018-01-03 06:05:00,m_1935,95.5,Normal
2018-01-03 06:10:00,m_1935,96.66666666666669,Normal
2018-01-03 06:15:00,m_1935,92.0,Normal
2018-01-03 06:20:00,m_1935,95.5,Normal
2018-01-03 06:25:00,m_1935,95.75,Normal
2018-01-03 06:30:00,m_1935,92.75,Normal
2018-01-03 06:35:00,m_1935,91.0,Normal
2018-01-03 06:40:00,m_1935,92.66666666666669,Normal
2018-01-03 06:45:00,m_1935,91.6,Normal
2018-01-03 06:50:00,m_1935,88.8,Normal
2018-01-03 06:55:00,m_1935,92.0,Normal
2018-01-03 07:00:00,m_1935,90.0,Normal
2018-01-03 07:05:00,m_1935,90.0,Normal
2018-01-03 07:10:00,m_1935,91.4,Normal
2018-01-03 07:15:00,m_1935,92.75,Normal
2018-01-03 07:20:00,m_1935,92.33333333333331,Normal
2018-01-03 07:25:00,m_1935,91.0,Normal
2018-01-03 07:30:00,m_1935,93.6,Normal
2018-01-03 07:35:00,m_1935,92.0,Normal
2018-01-03 07:40:00,m_1935,90.0,Normal
2018-01-03 07:45:00,m_1935,91.66666666666669,Normal
2018-01-03 07:50:00,m_1935,94.0,Normal
2018-01-03 08:00:00,m_1935,94.25,Normal
2018-01-03 08:05:00,m_1935,91.4,Normal
2018-01-03 08:10:00,m_1935,90.625,Normal
2018-01-03 08:15:00,m_1935,94.25,Normal
2018-01-03 08:20:00,m_1935,94.0,Normal
2018-01-03 08:25:00,m_1935,89.4,Normal
2018-01-03 08:30:00,m_1935,88.66666666666669,Normal
2018-01-03 08:35:00,m_1935,91.33333333333331,Normal
2018-01-03 08:40:00,m_1935,88.8,Normal
2018-01-03 08:45:00,m_1935,86.66666666666669,Normal
2018-01-03 08:50:00,m_1935,85.33333333333333,Normal
2018-01-03 08:55:00,m_1935,88.5,Normal
2018-01-03 09:00:00,m_1935,92.5,Normal
2018-01-03 09:05:00,m_1935,91.75,Normal
2018-01-03 09:10:00,m_1935,90.25,Normal
2018-01-03 09:15:00,m_1935,87.25,Normal
2018-01-03 09:20:00,m_1935,87.5,Normal
2018-01-03 09:25:00,m_1935,89.0,Normal
2018-01-03 09:30:00,m_1935,91.5,Normal
2018-01-03 09:35:00,m_1935,86.0,Normal
2018-01-03 09:40:00,m_1935,86.6,Normal
2018-01-03 09:45:00,m_1935,86.0,Normal
2018-01-03 09:50:00,m_1935,87.8,Normal
2018-01-03 09:55:00,m_1935,91.66666666666669,Normal
2018-01-03 10:00:00,m_1935,94.0,Normal
2018-01-03 10:05:00,m_1935,94.75,Normal
2018-01-03 10:10:00,m_1935,92.0,Normal
2018-01-03 10:15:00,m_1935,93.33333333333331,Normal
2018-01-03 10:20:00,m_1935,93.5,Normal
2018-01-03 10:25:00,m_1935,94.75,Normal
2018-01-03 10:30:00,m_1935,97.0,Normal
2018-01-03 10:35:00,m_1935,95.0,Normal
2018-01-03 10:40:00,m_1935,94.2,Normal
2018-01-03 10:45:00,m_1935,93.0,Normal
2018-01-03 10:50:00,m_1935,94.0,Normal
2018-01-03 10:55:00,m_1935,94.0,Normal
2018-01-03 11:00:00,m_1935,96.0,Normal
2018-01-03 11:05:00,m_1935,95.14285714285714,Normal
2018-01-03 11:10:00,m_1935,92.66666666666669,Normal
2018-01-03 11:15:00,m_1935,92.75,Normal
